strategy,symbol,trade_date,signal_dt,signal,direction,entry_dt,exit_dt,entry_price,exit_price,ret,ret_bp,buy_line,sell_line
RBreaker_S0.3,000905.XSHG,2020-01-06,2020-01-06 09:45:00,做多_趋势,多头,2020-01-06 09:50:00,2020-01-06 14:55:00,5399.38,5432.91,0.006209972256073781,62.1,5388.692000000001,5349.578
RBreaker_S0.3,000905.XSHG,2020-01-08,2020-01-08 13:20:00,做空_趋势,空头,2020-01-08 13:25:00,2020-01-08 14:55:00,5455.78,5427.24,0.005231149349863795,52.31,5510.998,5457.762999999999
RBreaker_S0.3,000905.XSHG,2020-01-10,2020-01-10 10:05:00,做空_趋势,空头,2020-01-10 10:10:00,2020-01-10 14:55:00,5481.34,5478.63,0.0004944046528768675,4.94,5523.5070000000005,5487.336
RBreaker_S0.3,000905.XSHG,2020-01-13,2020-01-13 10:05:00,做空_趋势,空头,2020-01-13 10:10:00,2020-01-13 14:55:00,5452.12,5556.27,-0.019102660983250752,-191.03,5506.815,5452.058999999999
RBreaker_S0.3,000905.XSHG,2020-01-15,2020-01-15 10:05:00,做空_趋势,空头,2020-01-15 10:10:00,2020-01-15 14:55:00,5507.94,5532.78,-0.00450985304850815,-45.1,5557.438,5517.999999999999
RBreaker_S0.3,000905.XSHG,2020-01-17,2020-01-17 11:30:00,做空_趋势,空头,2020-01-17 13:05:00,2020-01-17 14:55:00,5514.14,5505.12,0.0016357945209951597,16.36,5556.972000000001,5517.075
RBreaker_S0.3,000905.XSHG,2020-01-20,2020-01-20 11:15:00,做多_趋势,多头,2020-01-20 11:20:00,2020-01-20 14:55:00,5547.11,5583.3,0.006524117964129106,65.24,5546.034,5495.688
RBreaker_S0.3,000905.XSHG,2020-01-21,2020-01-21 10:30:00,做空_趋势,空头,2020-01-21 10:35:00,2020-01-21 14:55:00,5537.32,5523.25,0.0025409403827121313,25.41,5617.749,5539.494
RBreaker_S0.3,000905.XSHG,2020-01-22,2020-01-22 09:35:00,做空_趋势,空头,2020-01-22 09:40:00,2020-01-22 14:55:00,5467.6,5573.15,-0.01930463091667267,-193.05,5541.514999999999,5481.4039999999995
RBreaker_S0.3,000905.XSHG,2020-01-23,2020-01-23 13:05:00,做空_趋势,空头,2020-01-23 13:10:00,2020-01-23 14:55:00,5442.41,5380.11,0.011447134633370215,114.47,5603.27,5461.259
RBreaker_S0.3,000905.XSHG,2020-02-03,2020-02-03 09:35:00,做空_趋势,空头,2020-02-03 09:40:00,2020-02-03 14:55:00,4908.98,4910.57,-0.0003238962065439388,-3.24,5151.814,4943.464
RBreaker_S0.3,000905.XSHG,2020-02-04,2020-02-04 09:35:00,做多_趋势,多头,2020-02-04 09:40:00,2020-02-04 14:55:00,4891.85,4997.44,0.02158488097549993,215.85,4819.0830000000005,4761.609
RBreaker_S0.3,000905.XSHG,2020-02-05,2020-02-05 10:20:00,做多_趋势,多头,2020-02-05 10:25:00,2020-02-05 14:55:00,5138.6,5122.44,-0.0031448254388356522,-31.45,5136.518,4886.633
RBreaker_S0.3,000905.XSHG,2020-02-06,2020-02-06 10:40:00,做多_趋势,多头,2020-02-06 10:45:00,2020-02-06 14:55:00,5203.61,5275.96,0.013903809086384333,139.04,5193.1810000000005,5056.354
RBreaker_S0.3,000905.XSHG,2020-02-10,2020-02-10 10:20:00,做多_趋势,多头,2020-02-10 10:25:00,2020-02-10 14:55:00,5368.09,5386.45,0.0034202109130061498,34.2,5364.815,5272.421
RBreaker_S0.3,000905.XSHG,2020-02-11,2020-02-11 10:00:00,做空_趋势,空头,2020-02-11 10:05:00,2020-02-11 14:55:00,5346.52,5359.89,-0.0025006920389336607,-25.01,5425.013000000001,5346.146
RBreaker_S0.3,000905.XSHG,2020-02-12,2020-02-12 09:45:00,做多_趋势,多头,2020-02-12 09:50:00,2020-02-12 14:55:00,5383.92,5457.4,0.013648048262232537,136.48,5383.0960000000005,5317.216
RBreaker_S0.3,000905.XSHG,2020-02-14,2020-02-14 10:45:00,做多_趋势,多头,2020-02-14 10:50:00,2020-02-14 14:55:00,5454.06,5416.86,-0.006820607034026205,-68.21,5450.305,5373.2919999999995
RBreaker_S0.3,000905.XSHG,2020-02-17,2020-02-17 09:40:00,做多_趋势,多头,2020-02-17 09:45:00,2020-02-17 14:55:00,5488.59,5589.28,0.018345330950207517,183.45,5489.145,5400.459
RBreaker_S0.3,000905.XSHG,2020-02-19,2020-02-19 14:20:00,做空_趋势,空头,2020-02-19 14:25:00,2020-02-19 14:55:00,5602.05,5605.07,-0.0005390883694360582,-5.39,5689.3330000000005,5614.714
RBreaker_S0.3,000905.XSHG,2020-02-20,2020-02-20 13:05:00,做多_趋势,多头,2020-02-20 13:10:00,2020-02-20 14:55:00,5663.35,5702.94,0.006990562123124766,69.91,5653.17,5583.483000000001
RBreaker_S0.3,000905.XSHG,2020-02-21,2020-02-21 10:50:00,做多_趋势,多头,2020-02-21 10:55:00,2020-02-21 14:55:00,5764.24,5780.72,0.002859006564612132,28.59,5758.792,5639.893
RBreaker_S0.3,000905.XSHG,2020-02-24,2020-02-24 13:05:00,做多_趋势,多头,2020-02-24 13:10:00,2020-02-24 14:55:00,5841.47,5861.48,0.0034255076205131907,34.26,5836.832,5727.527
RBreaker_S0.3,000905.XSHG,2020-02-25,2020-02-25 09:45:00,做多_趋势,多头,2020-02-25 09:50:00,2020-02-25 14:55:00,5835.48,5893.36,0.009918635656364083,99.19,5835.226000000001,5718.7119999999995
RBreaker_S0.3,000905.XSHG,2020-02-28,2020-02-28 10:30:00,做空_趋势,空头,2020-02-28 10:35:00,2020-02-28 14:55:00,5537.13,5444.98,0.016642195505613966,166.42,5680.344,5554.794000000001
RBreaker_S0.3,000905.XSHG,2020-03-02,2020-03-02 10:50:00,做多_趋势,多头,2020-03-02 10:55:00,2020-03-02 14:55:00,5604.0,5651.66,0.008504639543183368,85.05,5597.111,5414.483
RBreaker_S0.3,000905.XSHG,2020-03-03,2020-03-03 10:10:00,做多_趋势,多头,2020-03-03 10:15:00,2020-03-03 14:55:00,5804.56,5705.0,-0.01715203219537753,-171.52,5800.548999999999,5640.376
RBreaker_S0.3,000905.XSHG,2020-03-06,2020-03-06 10:00:00,做多_趋势,多头,2020-03-06 10:05:00,2020-03-06 14:55:00,5789.94,5766.74,-0.004006949985664754,-40.07,5788.931,5717.795
RBreaker_S0.3,000905.XSHG,2020-03-09,2020-03-09 09:45:00,做空_趋势,空头,2020-03-09 09:50:00,2020-03-09 14:55:00,5626.33,5528.13,0.01745365095897322,174.54,5732.643,5661.633
RBreaker_S0.3,000905.XSHG,2020-03-10,2020-03-10 11:30:00,做多_趋势,多头,2020-03-10 13:05:00,2020-03-10 14:55:00,5572.17,5671.04,0.017743536180697905,177.44,5566.214999999999,5409.525
RBreaker_S0.3,000905.XSHG,2020-03-12,2020-03-12 10:20:00,做空_趋势,空头,2020-03-12 10:25:00,2020-03-12 14:55:00,5480.68,5491.25,-0.001928592802352913,-19.29,5591.678,5484.227
RBreaker_S0.3,000905.XSHG,2020-03-13,2020-03-13 09:35:00,做空_趋势,空头,2020-03-13 09:40:00,2020-03-13 14:55:00,5251.61,5453.88,-0.038515807533308966,-385.16,5352.592000000001,5260.288
RBreaker_S0.3,000905.XSHG,2020-03-16,2020-03-16 13:25:00,做空_趋势,空头,2020-03-16 13:30:00,2020-03-16 14:55:00,5337.04,5208.11,0.02415758547809277,241.58,5603.066000000001,5348.672
RBreaker_S0.3,000905.XSHG,2020-03-17,2020-03-17 10:15:00,做空_趋势,空头,2020-03-17 10:20:00,2020-03-17 14:55:00,5103.09,5207.48,-0.020456233380167665,-204.56,5386.995,5104.8
RBreaker_S0.3,000905.XSHG,2020-03-19,2020-03-19 11:05:00,做空_趋势,空头,2020-03-19 11:10:00,2020-03-19 14:55:00,5023.33,5154.78,-0.026167900575912784,-261.68,5226.624,5034.339
RBreaker_S0.3,000905.XSHG,2020-03-23,2020-03-23 10:10:00,做空_趋势,空头,2020-03-23 10:15:00,2020-03-23 14:55:00,5060.71,4995.04,0.012976440064733974,129.76,5160.2880000000005,5073.924
RBreaker_S0.3,000905.XSHG,2020-03-24,2020-03-24 13:35:00,做空_趋势,空头,2020-03-24 13:40:00,2020-03-24 14:55:00,4982.55,5093.88,-0.02234398049191677,-223.44,5134.089,5001.365999999999
RBreaker_S0.3,000905.XSHG,2020-03-26,2020-03-26 10:45:00,做多_趋势,多头,2020-03-26 10:50:00,2020-03-26 14:55:00,5221.38,5168.09,-0.010206114092442986,-102.06,5220.267,5158.32
RBreaker_S0.3,000905.XSHG,2020-03-27,2020-03-27 10:15:00,做空_趋势,空头,2020-03-27 10:20:00,2020-03-27 14:55:00,5173.0,5137.46,0.006870288034022787,68.7,5240.092000000001,5176.804
RBreaker_S0.3,000905.XSHG,2020-03-30,2020-03-30 09:35:00,做空_趋势,空头,2020-03-30 09:40:00,2020-03-30 14:55:00,5035.41,5023.93,0.0022798540734517703,22.8,5139.156999999999,5055.187
RBreaker_S0.3,000905.XSHG,2020-04-01,2020-04-01 09:50:00,做多_趋势,多头,2020-04-01 09:55:00,2020-04-01 14:55:00,5066.82,5012.58,-0.010704939192629603,-107.05,5062.053,5008.053
RBreaker_S0.3,000905.XSHG,2020-04-02,2020-04-02 10:55:00,做多_趋势,多头,2020-04-02 11:00:00,2020-04-02 14:55:00,5058.62,5139.36,0.015960874704959105,159.61,5053.8910000000005,4963.468
RBreaker_S0.3,000905.XSHG,2020-04-07,2020-04-07 09:50:00,做多_趋势,多头,2020-04-07 09:55:00,2020-04-07 14:55:00,5227.73,5263.01,0.006748627033148269,67.49,5209.942,5141.110000000001
RBreaker_S0.3,000905.XSHG,2020-04-08,2020-04-08 13:45:00,做多_趋势,多头,2020-04-08 13:50:00,2020-04-08 14:55:00,5283.39,5268.98,-0.0027274155419154678,-27.27,5281.139,5213.179999999999
RBreaker_S0.3,000905.XSHG,2020-04-09,2020-04-09 10:35:00,做多_趋势,多头,2020-04-09 10:40:00,2020-04-09 14:55:00,5318.44,5321.68,0.0006092011943352738,6.09,5317.906,5264.995
RBreaker_S0.3,000905.XSHG,2020-04-10,2020-04-10 09:40:00,做空_趋势,空头,2020-04-10 09:45:00,2020-04-10 14:55:00,5297.12,5210.09,0.016429682544476965,164.3,5342.053,5299.987
RBreaker_S0.3,000905.XSHG,2020-04-14,2020-04-14 10:10:00,做多_趋势,多头,2020-04-14 10:15:00,2020-04-14 14:55:00,5218.42,5283.1,0.012394556206668073,123.95,5214.7,5162.932
RBreaker_S0.3,000905.XSHG,2020-04-16,2020-04-16 10:20:00,做多_趋势,多头,2020-04-16 10:25:00,2020-04-16 14:55:00,5282.5,5315.09,0.0061694273544723455,61.69,5280.58,5229.667
RBreaker_S0.3,000905.XSHG,2020-04-20,2020-04-20 11:20:00,做多_趋势,多头,2020-04-20 11:25:00,2020-04-20 14:55:00,5387.64,5378.74,-0.0016519292306094169,-16.52,5383.554999999999,5322.742
RBreaker_S0.3,000905.XSHG,2020-04-21,2020-04-21 10:40:00,做空_趋势,空头,2020-04-21 10:45:00,2020-04-21 14:55:00,5325.71,5342.34,-0.003122588349722344,-31.23,5393.793,5330.262
RBreaker_S0.3,000905.XSHG,2020-04-22,2020-04-22 10:25:00,做多_趋势,多头,2020-04-22 10:30:00,2020-04-22 14:55:00,5346.53,5385.32,0.007255172981354363,72.55,5346.322999999999,5282.476999999999
RBreaker_S0.3,000905.XSHG,2020-04-24,2020-04-24 10:05:00,做空_趋势,空头,2020-04-24 10:10:00,2020-04-24 14:55:00,5328.32,5273.79,0.010233994955257897,102.34,5378.705,5331.41
RBreaker_S0.3,000905.XSHG,2020-04-28,2020-04-28 09:45:00,做空_趋势,空头,2020-04-28 09:50:00,2020-04-28 14:55:00,5222.7,5228.49,-0.0011086219771383465,-11.09,5298.316,5239.726000000001
RBreaker_S0.3,000905.XSHG,2020-04-30,2020-04-30 09:40:00,做多_趋势,多头,2020-04-30 09:45:00,2020-04-30 14:55:00,5291.55,5354.9,0.011971917491094164,119.72,5282.379,5220.936000000001
RBreaker_S0.3,000905.XSHG,2020-05-06,2020-05-06 10:05:00,做多_趋势,多头,2020-05-06 10:10:00,2020-05-06 14:55:00,5379.66,5448.35,0.012768464921575129,127.68,5375.455,5278.398999999999
RBreaker_S0.3,000905.XSHG,2020-05-08,2020-05-08 09:50:00,做多_趋势,多头,2020-05-08 09:55:00,2020-05-08 14:55:00,5499.43,5505.44,0.0010928405307457645,10.93,5488.124,5444.950999999999
RBreaker_S0.3,000905.XSHG,2020-05-11,2020-05-11 13:05:00,做空_趋势,空头,2020-05-11 13:10:00,2020-05-11 14:55:00,5492.77,5495.52,-0.0005006581378794728,-5.01,5548.402,5494.906
RBreaker_S0.3,000905.XSHG,2020-05-12,2020-05-12 11:30:00,做空_趋势,空头,2020-05-12 13:05:00,2020-05-12 14:55:00,5454.68,5515.31,-0.011115225824429587,-111.15,5532.409,5459.221
RBreaker_S0.3,000905.XSHG,2020-05-13,2020-05-13 14:15:00,做多_趋势,多头,2020-05-13 14:20:00,2020-05-13 14:55:00,5535.64,5533.83,-0.00032697212969057254,-3.27,5532.5869999999995,5462.756
RBreaker_S0.3,000905.XSHG,2020-05-15,2020-05-15 11:25:00,做多_趋势,多头,2020-05-15 11:30:00,2020-05-15 14:55:00,5528.27,5507.47,-0.0037624790395549557,-37.62,5524.563999999999,5485.801
RBreaker_S0.3,000905.XSHG,2020-05-18,2020-05-18 09:40:00,做空_趋势,空头,2020-05-18 09:45:00,2020-05-18 14:55:00,5484.65,5478.63,0.001097608780870174,10.98,5544.951000000001,5493.048000000001
RBreaker_S0.3,000905.XSHG,2020-05-19,2020-05-19 14:25:00,做多_趋势,多头,2020-05-19 14:30:00,2020-05-19 14:55:00,5540.0,5544.86,0.0008772563176895343,8.77,5538.691,5472.253
RBreaker_S0.3,000905.XSHG,2020-05-20,2020-05-20 11:10:00,做空_趋势,空头,2020-05-20 11:15:00,2020-05-20 14:55:00,5518.07,5488.53,0.005353320998102595,53.53,5563.522,5523.931
RBreaker_S0.3,000905.XSHG,2020-05-21,2020-05-21 13:15:00,做空_趋势,空头,2020-05-21 13:20:00,2020-05-21 14:55:00,5469.18,5426.2,0.007858582090916832,78.59,5537.749,5471.706999999999
RBreaker_S0.3,000905.XSHG,2020-05-22,2020-05-22 10:30:00,做空_趋势,空头,2020-05-22 10:35:00,2020-05-22 14:55:00,5378.42,5332.63,0.008513652708416197,85.14,5469.82,5383.753
RBreaker_S0.3,000905.XSHG,2020-05-26,2020-05-26 09:45:00,做多_趋势,多头,2020-05-26 09:50:00,2020-05-26 14:55:00,5366.7,5419.06,0.009756461139992956,97.56,5356.945,5311.0
RBreaker_S0.3,000905.XSHG,2020-05-27,2020-05-27 10:35:00,做空_趋势,空头,2020-05-27 10:40:00,2020-05-27 14:55:00,5384.04,5369.85,0.002635567343481804,26.36,5457.152,5384.414000000001
RBreaker_S0.3,000905.XSHG,2020-05-28,2020-05-28 11:10:00,做空_趋势,空头,2020-05-28 11:15:00,2020-05-28 14:55:00,5334.57,5355.59,-0.0039403363345125175,-39.4,5400.881000000001,5339.6
RBreaker_S0.3,000905.XSHG,2020-05-29,2020-05-29 10:05:00,做多_趋势,多头,2020-05-29 10:10:00,2020-05-29 14:55:00,5398.68,5403.61,0.0009131861862528012,9.13,5395.887,5306.022
RBreaker_S0.3,000905.XSHG,2020-06-01,2020-06-01 09:35:00,做多_趋势,多头,2020-06-01 09:40:00,2020-06-01 14:55:00,5474.52,5567.16,0.01692203152057159,169.22,5467.573,5395.0419999999995
RBreaker_S0.3,000905.XSHG,2020-06-03,2020-06-03 11:30:00,做多_趋势,多头,2020-06-03 13:05:00,2020-06-03 14:55:00,5603.41,5570.4,-0.0058910556250568735,-58.91,5602.4220000000005,5555.397
RBreaker_S0.3,000905.XSHG,2020-06-04,2020-06-04 11:10:00,做空_趋势,空头,2020-06-04 11:15:00,2020-06-04 14:55:00,5552.54,5574.23,-0.0039063203506863875,-39.06,5609.317,5563.219
RBreaker_S0.3,000905.XSHG,2020-06-05,2020-06-05 11:25:00,做空_趋势,空头,2020-06-05 11:30:00,2020-06-05 14:55:00,5558.12,5582.32,-0.0043539901981244356,-43.54,5603.848,5560.737999999999
RBreaker_S0.3,000905.XSHG,2020-06-08,2020-06-08 13:15:00,做空_趋势,空头,2020-06-08 13:20:00,2020-06-08 14:55:00,5583.51,5570.58,0.002315747621120079,23.16,5628.977,5584.445
RBreaker_S0.3,000905.XSHG,2020-06-09,2020-06-09 13:20:00,做多_趋势,多头,2020-06-09 13:25:00,2020-06-09 14:55:00,5611.69,5606.43,-0.0009373290399147249,-9.37,5609.269,5555.287000000001
RBreaker_S0.3,000905.XSHG,2020-06-11,2020-06-11 10:05:00,做多_趋势,多头,2020-06-11 10:10:00,2020-06-11 14:55:00,5638.28,5591.48,-0.008300403669204148,-83.0,5631.633,5600.412
RBreaker_S0.3,000905.XSHG,2020-06-12,2020-06-12 10:50:00,做多_趋势,多头,2020-06-12 10:55:00,2020-06-12 14:55:00,5567.16,5594.72,0.004950459480237646,49.5,5566.1050000000005,5470.911999999999
RBreaker_S0.3,000905.XSHG,2020-06-16,2020-06-16 10:40:00,做多_趋势,多头,2020-06-16 10:45:00,2020-06-16 14:55:00,5666.01,5692.06,0.004597591603262341,45.98,5656.139,5591.942
RBreaker_S0.3,000905.XSHG,2020-06-18,2020-06-18 10:45:00,做空_趋势,空头,2020-06-18 10:50:00,2020-06-18 14:55:00,5707.07,5731.89,-0.004348991689255621,-43.49,5757.1669999999995,5712.347
RBreaker_S0.3,000905.XSHG,2020-06-19,2020-06-19 10:15:00,做多_趋势,多头,2020-06-19 10:20:00,2020-06-19 14:55:00,5750.2,5779.91,0.005166776807763229,51.67,5750.3859999999995,5715.151
RBreaker_S0.3,000905.XSHG,2020-06-23,2020-06-23 09:45:00,做空_趋势,空头,2020-06-23 09:50:00,2020-06-23 14:55:00,5762.16,5802.96,-0.0070806780790537704,-70.81,5804.361,5764.239
RBreaker_S0.3,000905.XSHG,2020-06-24,2020-06-24 13:25:00,做空_趋势,空头,2020-06-24 13:30:00,2020-06-24 14:55:00,5776.31,5791.86,-0.0026920300330139924,-26.92,5829.325999999999,5780.833999999999
RBreaker_S0.3,000905.XSHG,2020-06-29,2020-06-29 11:15:00,做空_趋势,空头,2020-06-29 11:20:00,2020-06-29 14:55:00,5755.53,5757.77,-0.0003891909172570873,-3.89,5802.779,5756.861000000001
RBreaker_S0.3,000905.XSHG,2020-06-30,2020-06-30 09:40:00,做多_趋势,多头,2020-06-30 09:45:00,2020-06-30 14:55:00,5810.88,5861.78,0.008759430585384642,87.59,5804.005999999999,5759.996000000001
RBreaker_S0.3,000905.XSHG,2020-07-01,2020-07-01 13:40:00,做空_趋势,空头,2020-07-01 13:45:00,2020-07-01 14:55:00,5829.34,5877.03,-0.008181029070186252,-81.81,5914.442999999999,5836.035
RBreaker_S0.3,000905.XSHG,2020-07-02,2020-07-02 09:50:00,做多_趋势,多头,2020-07-02 09:55:00,2020-07-02 14:55:00,5927.98,5970.8,0.007223371198958217,72.23,5910.025,5846.026
RBreaker_S0.3,000905.XSHG,2020-07-03,2020-07-03 14:25:00,做多_趋势,多头,2020-07-03 14:30:00,2020-07-03 14:55:00,6040.49,6048.12,0.0012631425596267842,12.63,6034.623,5925.345
RBreaker_S0.3,000905.XSHG,2020-07-06,2020-07-06 09:35:00,做多_趋势,多头,2020-07-06 09:40:00,2020-07-06 14:55:00,6120.26,6297.95,0.029033080293974445,290.33,6116.506,6040.500999999999
RBreaker_S0.3,000905.XSHG,2020-07-07,2020-07-07 11:15:00,做多_趋势,多头,2020-07-07 11:20:00,2020-07-07 14:55:00,6438.34,6392.36,-0.007141592398040575,-71.42,6438.56,6238.445000000001
RBreaker_S0.3,000905.XSHG,2020-07-08,2020-07-08 11:00:00,做多_趋势,多头,2020-07-08 11:05:00,2020-07-08 14:55:00,6471.79,6527.17,0.008557137978828067,85.57,6461.19,6299.379
RBreaker_S0.3,000905.XSHG,2020-07-09,2020-07-09 10:15:00,做多_趋势,多头,2020-07-09 10:20:00,2020-07-09 14:55:00,6616.97,6685.15,0.010303809749779624,103.04,6615.759,6445.5960000000005
RBreaker_S0.3,000905.XSHG,2020-07-10,2020-07-10 09:50:00,做多_趋势,多头,2020-07-10 09:55:00,2020-07-10 14:55:00,6749.39,6679.66,-0.010331304014140619,-103.31,6747.843,6583.9349999999995
RBreaker_S0.3,000905.XSHG,2020-07-13,2020-07-13 09:35:00,做多_趋势,多头,2020-07-13 09:40:00,2020-07-13 14:55:00,6764.76,6891.63,0.018754545615808915,187.55,6756.897,6649.392
RBreaker_S0.3,000905.XSHG,2020-07-14,2020-07-14 10:15:00,做空_趋势,空头,2020-07-14 10:20:00,2020-07-14 14:55:00,6799.58,6805.96,-0.0009382932475241468,-9.38,6973.358,6803.276
RBreaker_S0.3,000905.XSHG,2020-07-15,2020-07-15 10:35:00,做空_趋势,空头,2020-07-15 10:40:00,2020-07-15 14:55:00,6696.16,6636.91,0.008848354878019604,88.48,6911.859999999999,6710.08
RBreaker_S0.3,000905.XSHG,2020-07-16,2020-07-16 13:20:00,做空_趋势,空头,2020-07-16 13:25:00,2020-07-16 14:55:00,6536.08,6322.26,0.03271379787273099,327.14,6757.066,6541.399
RBreaker_S0.3,000905.XSHG,2020-07-20,2020-07-20 13:15:00,做多_趋势,多头,2020-07-20 13:20:00,2020-07-20 14:55:00,6480.58,6517.68,0.005724796237373875,57.25,6476.853,6319.74
RBreaker_S0.3,000905.XSHG,2020-07-22,2020-07-22 09:50:00,做多_趋势,多头,2020-07-22 09:55:00,2020-07-22 14:55:00,6597.65,6615.66,0.0027297598387305833,27.3,6595.740000000001,6514.614
RBreaker_S0.3,000905.XSHG,2020-07-23,2020-07-23 10:25:00,做空_趋势,空头,2020-07-23 10:30:00,2020-07-23 14:55:00,6505.08,6615.34,-0.016949829979031827,-169.5,6653.522,6505.067
RBreaker_S0.3,000905.XSHG,2020-07-24,2020-07-24 11:10:00,做空_趋势,空头,2020-07-24 11:15:00,2020-07-24 14:55:00,6493.25,6291.55,0.03106302698956609,310.63,6675.486,6497.331
RBreaker_S0.3,000905.XSHG,2020-07-29,2020-07-29 09:50:00,做多_趋势,多头,2020-07-29 09:55:00,2020-07-29 14:55:00,6381.13,6525.65,0.02264802629001439,226.48,6380.218,6310.378
RBreaker_S0.3,000905.XSHG,2020-07-31,2020-07-31 09:40:00,做多_趋势,多头,2020-07-31 09:45:00,2020-07-31 14:55:00,6556.43,6578.21,0.0033219297697069106,33.22,6537.671,6471.674
RBreaker_S0.3,000905.XSHG,2020-08-03,2020-08-03 10:40:00,做多_趋势,多头,2020-08-03 10:45:00,2020-08-03 14:55:00,6688.66,6736.48,0.007149414082940231,71.49,6684.933999999999,6544.678
RBreaker_S0.3,000905.XSHG,2020-08-04,2020-08-04 13:10:00,做空_趋势,空头,2020-08-04 13:15:00,2020-08-04 14:55:00,6688.23,6693.22,-0.0007460867823028128,-7.46,6803.038,6690.196
RBreaker_S0.3,000905.XSHG,2020-08-05,2020-08-05 11:10:00,做多_趋势,多头,2020-08-05 11:15:00,2020-08-05 14:55:00,6748.27,6769.21,0.0031030175141184557,31.03,6740.518999999999,6657.71
RBreaker_S0.3,000905.XSHG,2020-08-06,2020-08-06 10:45:00,做空_趋势,空头,2020-08-06 10:50:00,2020-08-06 14:55:00,6697.48,6770.17,-0.01085333588155546,-108.53,6834.492,6711.4349999999995
RBreaker_S0.3,000905.XSHG,2020-08-07,2020-08-07 10:30:00,做空_趋势,空头,2020-08-07 10:35:00,2020-08-07 14:55:00,6671.43,6691.71,-0.0030398280428634017,-30.4,6807.991,6685.591
RBreaker_S0.3,000905.XSHG,2020-08-10,2020-08-10 14:05:00,做多_趋势,多头,2020-08-10 14:10:00,2020-08-10 14:55:00,6763.53,6723.82,-0.005871194479805664,-58.71,6750.665,6591.491000000001
RBreaker_S0.3,000905.XSHG,2020-08-11,2020-08-11 14:25:00,做空_趋势,空头,2020-08-11 14:30:00,2020-08-11 14:55:00,6666.49,6596.55,0.0104912780188674,104.91,6778.238,6672.821
RBreaker_S0.3,000905.XSHG,2020-08-12,2020-08-12 09:50:00,做空_趋势,空头,2020-08-12 09:55:00,2020-08-12 14:55:00,6510.51,6526.35,-0.0024329891206680276,-24.33,6666.61,6520.927
RBreaker_S0.3,000905.XSHG,2020-08-14,2020-08-14 09:45:00,做多_趋势,多头,2020-08-14 09:50:00,2020-08-14 14:55:00,6585.84,6623.92,0.0057821022071595785,57.82,6579.044,6512.714
RBreaker_S0.3,000905.XSHG,2020-08-17,2020-08-17 10:45:00,做多_趋势,多头,2020-08-17 10:50:00,2020-08-17 14:55:00,6693.61,6739.92,0.006918538725739998,69.19,6689.633,6578.500999999999
RBreaker_S0.3,000905.XSHG,2020-08-18,2020-08-18 11:30:00,做多_趋势,多头,2020-08-18 13:05:00,2020-08-18 14:55:00,6806.54,6785.09,-0.0031513808778027563,-31.51,6802.725,6678.399
RBreaker_S0.3,000905.XSHG,2020-08-19,2020-08-19 09:40:00,做空_趋势,空头,2020-08-19 09:45:00,2020-08-19 14:55:00,6731.13,6673.01,0.008634508618909464,86.35,6816.461,6749.833999999999
RBreaker_S0.3,000905.XSHG,2020-08-20,2020-08-20 14:40:00,做空_趋势,空头,2020-08-20 14:45:00,2020-08-20 14:55:00,6581.75,6593.73,-0.0018201846013596867,-18.2,6695.160000000001,6586.62
RBreaker_S0.3,000905.XSHG,2020-08-21,2020-08-21 09:45:00,做多_趋势,多头,2020-08-21 09:50:00,2020-08-21 14:55:00,6675.28,6637.35,-0.0056821586510228395,-56.82,6666.956999999999,6575.3369999999995
RBreaker_S0.3,000905.XSHG,2020-08-24,2020-08-24 09:50:00,做空_趋势,空头,2020-08-24 09:55:00,2020-08-24 14:55:00,6595.31,6681.81,-0.01311538047491334,-131.15,6703.228,6616.09
RBreaker_S0.3,000905.XSHG,2020-08-25,2020-08-25 14:00:00,做空_趋势,空头,2020-08-25 14:05:00,2020-08-25 14:55:00,6639.78,6647.82,-0.0012108834931277013,-12.11,6741.878999999999,6640.340999999999
RBreaker_S0.3,000905.XSHG,2020-08-26,2020-08-26 11:00:00,做空_趋势,空头,2020-08-26 11:05:00,2020-08-26 14:55:00,6596.48,6525.9,0.010699645871737662,107.0,6700.369,6607.894
RBreaker_S0.3,000905.XSHG,2020-08-28,2020-08-28 11:10:00,做多_趋势,多头,2020-08-28 11:15:00,2020-08-28 14:55:00,6616.48,6685.52,0.010434551302203054,104.35,6614.2480000000005,6525.175
RBreaker_S0.3,000905.XSHG,2020-09-02,2020-09-02 10:50:00,做空_趋势,空头,2020-09-02 10:55:00,2020-09-02 14:55:00,6670.85,6717.21,-0.006949639101463845,-69.5,6750.253,6684.706
RBreaker_S0.3,000905.XSHG,2020-09-03,2020-09-03 14:10:00,做空_趋势,空头,2020-09-03 14:15:00,2020-09-03 14:55:00,6668.45,6661.68,0.0010152284263958977,10.15,6756.545000000001,6670.577
RBreaker_S0.3,000905.XSHG,2020-09-07,2020-09-07 13:35:00,做空_趋势,空头,2020-09-07 13:40:00,2020-09-07 14:55:00,6573.41,6485.22,0.013416172123753012,134.16,6657.764999999999,6574.478999999999
RBreaker_S0.3,000905.XSHG,2020-09-09,2020-09-09 09:50:00,做空_趋势,空头,2020-09-09 09:55:00,2020-09-09 14:55:00,6415.74,6352.14,0.00991311992069499,99.13,6522.057,6423.012
RBreaker_S0.3,000905.XSHG,2020-09-10,2020-09-10 13:05:00,做空_趋势,空头,2020-09-10 13:10:00,2020-09-10 14:55:00,6312.15,6236.64,0.011962643473301338,119.63,6461.137999999999,6324.149
